ticker,sector,market_cap,dcf_applicable,fair_value_equity,fv_per_share,price_to_fv,stars,moat,moat_trend,uncertainty,implied_g,base_g,roic_median,wacc,engine_tier,engine_composite,rec_mean
BSRR,Financials,511199904.0,False,1843297753.2224972,135.60520975520757,0.277328989907522,5,None,Stable,Medium,-0.1,0.06487050491279893,,0.06138235344975087,INSUFFICIENT_LIQUIDITY,60.6,
CPRI,Materials,2173530368.0,True,8243217988.701677,68.78039816248865,0.2636749836021667,5,Narrow,Negative,Medium,-0.1,0.03,0.09456112578789926,0.07054901607092667,HOLD,60.6,2.0625
MCS,Communication Services,625321536.0,True,1004223346.560709,32.10535332205982,0.6226916931792295,5,None,Positive,High,-0.013772795701614104,0.08839075281281664,0.03159589798328604,0.08003677951587426,INSUFFICIENT_LIQUIDITY,60.6,
ABCL,Health Care,1716209664.0,True,748136564.320898,2.5045826142176906,2.293979128740814,1,None,Negative,Very High,0.3639461695532419,0.03,0.00031847424208200636,0.11,HOLD,60.6,1.33333
LEG,Consumer Discretionary,1365688832.0,True,4683347806.127896,33.52432216269074,0.29160525515808866,5,Narrow,Negative,High,-0.08952948266415811,0.03,0.1134421545406496,0.06565194980826132,HOLD,60.6,
WFRD,Industrials,6988983808.0,True,7028439958.924391,96.81046775377949,0.994386214984409,3,None,Positive,High,0.03716727762489136,0.038113992039690056,0.03493505695247097,0.0818424732019502,HOLD,60.6,1.83333
PEN,Health Care,12606901248.0,True,9739620654.202751,247.87904126534278,1.2943934569525546,1,Narrow,Positive,Medium,0.19803805653015416,0.16296514692056424,0.005494665372807443,0.07494227827601653,HOLD,60.6,2.64706
MITK,Information Technology,672415296.0,True,1191071078.3785558,25.381900830638788,0.5645467413375371,5,Wide,Negative,Medium,-0.017827164165368392,0.07219574135292488,0.06110077912166818,0.06917628845364607,INSUFFICIENT_LIQUIDITY,60.6,1.2
III,Industrials,202838496.0,True,191465041.7343052,3.8038908438491914,1.0594022499495113,3,None,Negative,Medium,0.0447432754098821,0.03,0.05994506938068983,0.06787452257802781,INSUFFICIENT_LIQUIDITY,60.5,1.5
CAMT,Health Care,7560963584.0,True,6458768666.801701,129.25292509108866,1.170650935814379,2,Narrow,Negative,Medium,0.21872992968088484,0.2004397884675381,0.16826467002868195,0.07297040663262414,HOLD,60.5,2.0
