ticker,sector,market_cap,bucket,bankruptcy,distress_type,fraud,fraud_watchlist,recoverable,news_bk_event,news_fraud_event,bankruptcy_severity,fraud_severity,recovery_score,earnings_quality_flag,altman_z2,altman_zone,altman_z_orig,beneish_m,ohlson_p,accrual_ratio,montier_c,nd_ebitda,current_ratio,neg_equity,fcf_neg,cfo_neg,cash_runway_months,reasons,fraud_reasons,fin_sector_caveat,float_distortion,headline
AERT,Industrials,39284084.0,WATCH,0,,0,0,0,0,0,100,0,2,0,-9.387256811042032,distress,-1.5451544032987916,-5.35174907314488,0.991622063178581,-0.46136261766024206,1,,0.6578346699568168,1,1,1,32.87215064420218,,,0,0,Watch — stress signals but neither terminal nor clearly recovering
AES,Utilities,10462023680.0,CLEAR,0,,0,0,0,0,0,10,0,3,0,0.13687640303799056,distress,0.44544123309878125,-2.7911681844125353,0.3160609094240815,-0.08357029060035896,2,9.843381609969686,0.6842910975035328,0,1,0,,,,0,0,Clear — no material distress or manipulation signal
AESI,Energy,2083425152.0,DISTRESSED-RECOVERABLE,0,,0,0,1,0,0,0,0,3,0,1.4225231230469748,grey,1.7218357990664226,-2.2235555405003176,0.2066997235105615,-0.07981281003932322,3,3.198752358278681,1.456970397604518,0,1,0,,,,0,0,Distressed but recoverable — solvent with a turnaround vector
AEVA,Industrials,1553985024.0,AVOID,1,cash_burn,0,0,0,0,0,100,100,4,1,-14.131326302372178,distress,-1.7562950443211607,2.959463083504278,0.9909065820354606,-0.1855252299886916,5,,4.280158354010426,0,1,1,12.711384551213534,operating_cash_flow_negative; cash_runway_under_18mo; ohlson_high_default_prob; altman_deep_distress; sustained_losses_2y,,0,0,"AVOID — bankruptcy / cash-burn — pre-profit, dependent on raising more capital"
AEYE,Information Technology,83580944.0,DISTRESSED-RECOVERABLE,0,,0,0,1,0,0,79,0,4,0,-11.021283479812736,distress,-1.666313919784462,-3.619891788909901,0.9354909931333925,-0.25259694173817665,1,4.344438170525127,0.8755549389567148,0,0,0,,,,0,0,Distressed but recoverable — solvent with a turnaround vector
AFBI,Financials,137141008.0,CLEAR,0,,0,0,0,0,0,10,0,4,0,0.8776469414437471,distress,0.39305105211916136,,0.7088237336868384,-0.0037837844020694143,0,-3.993325620717273,1.8309814814814815,0,0,0,,,,1,0,Clear — no material distress or manipulation signal
AFG,Financials,11005582336.0,CLEAR,0,,0,0,0,0,0,10,0,4,0,0.6840024775478093,distress,0.7353973823471751,-2.525576711900852,0.386504358864625,-0.02177132234790006,1,0.07506053268765134,0.9288176840397485,0,0,0,,,,1,0,Clear — no material distress or manipulation signal
AFL,Financials,60182372352.0,CLEAR,0,,0,0,0,0,0,0,0,3,0,2.4079860149693983,grey,1.399695949176047,-3.4219465533415825,0.16594367700069498,0.009323351962945871,0,1.0934778745334992,2.6309921962095877,0,0,0,,,,1,0,Clear — no material distress or manipulation signal
AFRI,Consumer Staples,263706112.0,DISTRESSED-RECOVERABLE,0,,0,0,1,0,0,97,0,3,0,-5.798993709042092,distress,-0.2257541015665555,-2.9332046107723317,0.9739090074473221,-0.05723187265218697,3,83.96122209165688,0.3292067017526918,0,1,0,,,,0,0,Distressed but recoverable — solvent with a turnaround vector
AFRM,Financials,21302896640.0,DISTRESSED-RECOVERABLE,0,,0,0,1,0,0,10,0,5,0,-0.7954000601259993,distress,0.9129799638809325,-2.5208638404201986,0.16786540959203783,-0.07175237881863246,2,,3.738804888957013,0,0,0,,,,1,0,Distressed but recoverable — solvent with a turnaround vector
AFYA,Consumer Discretionary,1320575872.0,CLEAR,0,,0,0,0,0,0,0,0,5,0,3.680470237698234,safe,2.331100827606818,-2.562692868278679,0.07650098690246086,-0.0885376528327986,3,0.5855108310939326,2.196929780406112,0,0,0,,,,0,0,Clear — no material distress or manipulation signal
AG,Materials,8389145088.0,CLEAR,0,,0,0,0,0,0,0,4.3305688000891465,6,1,3.356000509812721,safe,3.856298889578621,-1.6067772479964342,0.013920160006768562,-0.09439670948654943,3,-0.8081036242363855,2.5976904597518398,0,0,0,,,,0,0,Clear — no material distress or manipulation signal
AGCO,Industrials,8429076992.0,CLEAR,0,,0,0,0,0,0,0,0,6,0,3.4113536982035644,safe,2.558025293887775,-2.6954071651905447,0.07919729171090992,-0.023280157796387292,3,1.538536490304979,1.3933925075755544,0,0,0,,,,0,0,Clear — no material distress or manipulation signal
AGEN,Health Care,134505056.0,AVOID,1,insolvency,0,0,0,0,0,100,100,4,1,-36.580449141639704,distress,-13.841136508227144,12.636258499008434,0.9999079400800697,0.32715546638591475,3,,0.48922277095226047,1,1,1,0.4660405466675303,operating_cash_flow_negative; cant_service_debt_ebitda_negative; insolvent_from_accumulated_losses; cash_runway_under_18mo; ohlson_high_default_prob; altman_deep_distress; sustained_losses_2y,,0,0,AVOID — bankruptcy / insolvency — over-levered / loss-eroded operating business
AGI,Materials,14917171200.0,CLEAR,0,,0,0,0,0,0,0,23.3957338978462,6,1,4.257280522839214,safe,5.621348929767245,-1.4441706440861521,0.011079310437288898,0.015442763657460732,4,-0.4428518926865123,2.0005285412262155,0,0,0,,,,0,0,Clear — no material distress or manipulation signal
AGIG,Energy,47104420.0,AVOID,1,cash_burn,0,0,0,0,0,100,0,3,0,-9.437660719270788,distress,-2.8275461682585212,,0.9795796451115318,-1.1903701619875187,2,,0.8369480319447734,0,1,1,6.8831411795593125,operating_cash_flow_negative; cant_service_debt_ebitda_negative; cash_runway_under_18mo; ohlson_high_default_prob; altman_deep_distress; sustained_losses_2y,,0,0,"AVOID — bankruptcy / cash-burn — pre-profit, dependent on raising more capital"
AGIO,Health Care,1682451840.0,WATCH,0,,0,0,0,0,0,51,0,2,0,12.523839909081275,safe,8.725895173375582,,0.9583709078033629,-0.026890742677400263,1,,11.459650147191203,0,1,1,27.489898840947298,,,0,0,Watch — stress signals but neither terminal nor clearly recovering
AGL,Health Care,1615824640.0,WATCH,0,,0,0,0,0,0,97,0,2,0,-7.301155624334534,distress,2.1516276116078115,-4.552198859695538,0.9268939535174301,-0.1900552795037256,1,,1.0187759234917346,0,1,1,32.352561860007754,,,0,0,Watch — stress signals but neither terminal nor clearly recovering
AGM,Financials,1963560192.0,CLEAR,0,,0,0,0,0,0,0,0,3,0,3.6264500576036838,safe,0.7734223287096188,,0.3517071751367296,0.0038189727223366813,1,57.51242222665431,,0,0,0,,,,1,0,Clear — no material distress or manipulation signal
AGM.A,Financials,1525369216.0,CLEAR,0,,0,0,0,0,0,0,0,3,0,3.6264500576036838,safe,0.7656093971322442,,0.3517071751367296,0.0038189727223366813,1,57.51242222665431,,0,0,0,,,,1,0,Clear — no material distress or manipulation signal
AGMH,Information Technology,2436866.0,CLEAR,0,,0,0,0,0,0,0,100,3,1,3.598716629585532,safe,1.3872723283872372,1.2132943859073926,0.3807699326496738,-0.05024472355683667,2,-0.19648725452145197,1.5835287882357154,0,0,0,,,,0,0,Clear — no material distress or manipulation signal
AGNT,Real Estate,780538624.0,CLEAR,0,,0,0,0,0,0,28,0,3,0,0.7653025804200132,distress,12.715627162708955,-3.7088668145326795,0.13762418748049582,-0.3392334631937993,3,,1.2401039554133428,0,0,0,,,,1,0,Clear — no material distress or manipulation signal
AGO,Financials,3346425856.0,CLEAR,0,,0,0,0,0,0,0,0,5,0,1.9737572947636943,grey,1.087665914193643,-2.235860468277099,0.12851491604388954,0.02359097894255929,0,2.24190800681431,0.5406896551724137,0,0,0,,,,1,0,Clear — no material distress or manipulation signal
AGPU,Financials,80427872.0,WATCH,0,,0,0,0,0,0,28,100,3,1,-14.636695171350123,distress,-2.51241940488214,109.01542890605728,0.999988144734267,-7.712868921433128,3,,10.023667555993866,0,0,1,13.002881837435208,,,1,0,Watch — stress signals but neither terminal nor clearly recovering
AGRO,Materials,1648002688.0,WATCH,0,,0,0,0,0,0,0,30,2,0,1.4724494585152834,grey,0.8430876749138368,-2.0459905658322577,0.37126390360916656,-0.07539187865254626,5,3.0620986240099732,1.3824580955516892,0,0,0,,,,0,0,Watch — stress signals but neither terminal nor clearly recovering
AGX,Industrials,9739450368.0,CLEAR,0,,0,0,0,0,0,0,0,3,0,4.877458685520119,safe,10.146446882324522,-4.03169449540105,0.08121516787239914,-0.27385207316789784,3,-6.551214013307665,1.5919098160018108,0,0,0,,,,0,0,Clear — no material distress or manipulation signal
AGYS,Information Technology,2493309696.0,CLEAR,0,,0,0,0,0,0,0,0,6,0,4.974340552720443,safe,11.353738561383025,-2.4977526397535206,0.04032341656001634,-0.06814295915047308,3,-2.2110957686269317,1.4717528574854128,0,0,0,,,,0,0,Clear — no material distress or manipulation signal
AHCO,Health Care,1345575552.0,DISTRESSED-RECOVERABLE,0,,0,0,1,0,0,28,0,5,0,0.21213444115391356,distress,0.8849090882762135,-3.2468034156566152,0.35485606044931417,-0.15171401815909175,3,2.957561955180722,1.0231712315691361,0,0,0,,,,0,0,Distressed but recoverable — solvent with a turnaround vector
AHG,Industrials,1147983616.0,CLEAR,0,,0,0,0,0,0,18,0,2,0,10.581039954265439,safe,40.826199557831956,,0.10201162181175832,-0.7655867104349484,2,,14.198668824744857,0,0,0,,,,0,0,Clear — no material distress or manipulation signal
AHR,Financials,9815175168.0,CLEAR,0,,0,0,0,0,0,10,0,4,0,0.03443277330887806,distress,2.7929051768447204,-2.6698839665712644,0.05354761861441244,-0.045111280361877906,2,3.6434395340870163,0.29104138700828763,0,0,0,,,,1,0,Clear — no material distress or manipulation signal
AHRT,Real Estate,653665216.0,CLEAR,0,,0,0,0,0,0,0,0,6,0,2.45260552636272,grey,0.6529431442710283,-3.2865993889188116,0.37824197440183543,-0.01839090628145567,1,9.608999218591729,13.392924361839784,0,1,0,,,,1,0,Clear — no material distress or manipulation signal
AHT,Financials,20173692.0,WATCH,0,,0,0,0,0,0,66,0,4,0,-3.179927552271467,distress,-1.0122952350607135,-2.635074350593731,0.7656708913436283,-0.05754863071318818,2,13.320737996658677,1.8208468084472198,1,1,1,50.65994383456727,,,1,0,Watch — stress signals but neither terminal nor clearly recovering
AI,Information Technology,1515387392.0,WATCH,0,,0,0,0,0,0,36,0,1,0,3.1253362272927667,safe,3.204912388431458,-3.6684202100953613,0.060614409274598914,-0.23961451610793433,0,,6.8564192775469355,0,1,1,215.23549158354865,,,0,0,Watch — stress signals but neither terminal nor clearly recovering
AIFA,Communication Services,12800360.0,WATCH,0,,0,0,0,0,0,97,15,1,0,-6.101781439146936,distress,-3.379756828777241,-4.005507829460797,0.8346557282730834,-0.24534915264269433,1,,1.548250452869882,0,1,1,62.34686661799775,,,0,0,Watch — stress signals but neither terminal nor clearly recovering
AIFC,Financials,88894072.0,WATCH,0,,0,0,0,0,0,18,0,3,0,18.826910749467018,safe,0.36233754791456685,-2.6910860387318962,0.10953153942290389,-0.5209282359008885,1,,0.6032551950046064,0,1,1,10.432304038004752,,,1,0,Watch — stress signals but neither terminal nor clearly recovering
AIFF,Information Technology,24603414.0,AVOID,1,cash_burn,0,0,0,0,0,100,85.17548243311566,3,1,-36.830249565782594,distress,-12.258829431645712,1.0270192973246264,0.9999229409438218,-1.5503382411460407,1,,1.4285207520397305,0,1,1,4.022943617280937,operating_cash_flow_negative; cash_runway_under_18mo; ohlson_high_default_prob; altman_deep_distress; sustained_losses_2y,,0,0,"AVOID — bankruptcy / cash-burn — pre-profit, dependent on raising more capital"
AIG,Financials,40025264128.0,CLEAR,0,,0,0,0,0,0,0,0,4,0,1.1305115987471277,grey,0.7461672109350338,-2.497366994393307,0.10008407421337688,-0.0013454193740389862,1,0.7161172161172161,0.7869490300705908,0,0,0,,,,1,0,Clear — no material distress or manipulation signal
AIHS,Consumer Discretionary,5241568.0,CLEAR,0,,0,0,0,0,0,79,0,4,0,-29.598731918141915,distress,-11.870501350868931,-6.843330703056086,0.9933149151761483,-0.5339089925372277,1,,1.0687189142303666,0,0,0,,,,0,0,Clear — no material distress or manipulation signal
AIIO,Consumer Discretionary,58163572.0,AVOID,1,insolvency,0,0,0,0,0,100,0,0,0,-566.6492053473513,distress,-227.6873773256789,,1.0,-6.511891642789878,2,,0.054680914265528784,1,0,1,9.801816028424792,operating_cash_flow_negative; cant_service_debt_ebitda_negative; insolvent_from_accumulated_losses; cash_runway_under_18mo; ohlson_high_default_prob; altman_deep_distress; sustained_losses_2y,,0,0,AVOID — bankruptcy / insolvency — over-levered / loss-eroded operating business
AIM,Health Care,7511861.0,AVOID,1,insolvency,0,0,0,0,0,100,0,1,0,-266.06269826948346,distress,-113.6880182092947,,0.9999999988509487,-0.41709520500347463,2,,0.5294023136246787,1,0,1,3.3370448115360043,operating_cash_flow_negative; cant_service_debt_ebitda_negative; insolvent_from_accumulated_losses; cash_runway_under_18mo; ohlson_high_default_prob; altman_deep_distress; sustained_losses_2y,,0,0,AVOID — bankruptcy / insolvency — over-levered / loss-eroded operating business
AIMD,Information Technology,14360857.0,AVOID,1,cash_burn,0,0,0,0,0,100,0,2,0,-14.435478110577495,distress,-6.084375260358192,-2.585367665524116,0.9811322812328211,-0.40877632781927026,1,,1.0557309237282873,0,1,1,1.0852794885558035,operating_cash_flow_negative; cant_service_debt_ebitda_negative; cash_runway_under_18mo; ohlson_high_default_prob; altman_deep_distress; sustained_losses_2y,,0,0,"AVOID — bankruptcy / cash-burn — pre-profit, dependent on raising more capital"
AIN,Consumer Discretionary,1920765184.0,WATCH,0,,0,0,0,0,0,0,0,2,0,5.123014196646452,safe,3.0639616911442524,-2.951911942348318,0.2444949570874512,-0.12438836433396043,1,5.241980058937596,3.886761739770854,0,0,0,,,,0,0,Watch — stress signals but neither terminal nor clearly recovering
AIOS,Materials,46980000.0,AVOID,1,cash_burn,0,0,0,0,0,97,0,1,0,-66.57327184754784,distress,34.445570944165965,,1.0,-1.4033854450920444,0,-0.45729913477022854,12.26163780109498,0,0,1,0.6311263246929485,operating_cash_flow_negative; cash_runway_under_18mo; ohlson_high_default_prob; altman_deep_distress,,0,0,"AVOID — bankruptcy / cash-burn — pre-profit, dependent on raising more capital"
AIOT,Information Technology,515125536.0,WATCH,0,,0,0,0,0,0,82,9.577069748621103,3,1,0.18270395236364412,distress,0.6730180014081699,-1.396917210055156,0.4682686337714587,-0.08445341753139028,2,10.615947059095747,1.0905575164394175,0,1,1,159.25381165919282,,,0,0,Watch — stress signals but neither terminal nor clearly recovering
AIP,Information Technology,1582775552.0,CLEAR,0,,0,0,0,0,0,100,0,3,0,-6.3942865260353114,distress,4.994049757084936,-4.318945167842182,0.9366138283526472,-0.3750938209308845,1,,1.1255464480874318,1,0,0,,,,0,0,Clear — no material distress or manipulation signal
AIR,Industrials,4638501888.0,CLEAR,0,,0,0,0,0,0,0,0,7,0,4.4898975469857065,safe,3.7653292570594386,-2.3614714075523415,0.21537869809353438,-0.008406654080433156,1,3.7085106382978723,2.7003785830178475,0,0,0,,,,0,0,Clear — no material distress or manipulation signal
AIRE,Real Estate,11265977.0,WATCH,0,,0,0,0,0,0,28,36.279973188083446,3,1,-10.366703071690942,distress,-4.791271786323576,-0.9288010724766622,0.9818396025014255,-0.3754066567039797,1,,2.5306439290511378,0,1,1,8.293159549541816,,,1,0,Watch — stress signals but neither terminal nor clearly recovering
AIRG,Information Technology,86068544.0,WATCH,0,,0,0,0,0,0,64,0,1,0,-4.399336771617117,distress,1.0005149169770862,-3.0029286734629936,0.42377408053154253,-0.11330774152271274,3,,1.984131874903713,0,1,1,79.33153638814017,,,0,0,Watch — stress signals but neither terminal nor clearly recovering
AIRI,Industrials,14600481.0,AVOID,1,insolvency,0,0,0,0,0,100,0,1,0,-2.8699045753995587,distress,-0.5559230988724133,-2.469461555948362,0.8017877255271693,0.0008597036766050851,3,11.361869504858861,1.1392492556358995,0,1,1,6.035502958579881,operating_cash_flow_negative; cash_runway_under_18mo; ohlson_high_default_prob; altman_deep_distress; leverage_severe; sustained_losses_2y,,0,0,AVOID — bankruptcy / insolvency — over-levered / loss-eroded operating business
AIRS,Health Care,360488448.0,DISTRESSED-RECOVERABLE,0,,0,0,1,0,0,46,0,3,0,-0.5548188924569557,distress,2.4335959371882177,-3.3405792552512814,0.6131328641497767,-0.07379931764500043,1,5.98842476094615,0.5539387857501255,0,0,0,,,,0,0,Distressed but recoverable — solvent with a turnaround vector
AIRT,Industrials,58058092.0,DISTRESSED-RECOVERABLE,0,,0,0,1,0,0,69,0,5,0,1.2211930897410277,grey,2.144201771726739,-3.1944837400579686,0.9139354557575308,-0.1647380643690607,1,16.598180076628353,1.6208010742535826,1,0,0,,,,0,0,Distressed but recoverable — solvent with a turnaround vector
AISP,Information Technology,95053184.0,AVOID,1,insolvency,0,1,0,0,0,100,100,2,1,-6.2912669523556755,distress,-0.8202771954735228,12.341262230504327,0.3975973318980131,2.2497320899897972,4,,2.9448384020601743,1,0,1,17.614410010763507,operating_cash_flow_negative; insolvent_from_accumulated_losses; cash_runway_under_18mo; altman_deep_distress,,0,0,AVOID — bankruptcy / insolvency — over-levered / loss-eroded operating business
AIT,Industrials,11652973568.0,CLEAR,0,,0,0,0,0,0,0,0,6,0,7.5460808808264686,safe,8.74879690030317,-2.5187750376680276,0.027210516195062272,-0.03244316481200838,2,0.3289446144874233,3.3212385797993353,0,0,0,,,,0,0,Clear — no material distress or manipulation signal
AIV,Financials,435884224.0,CLEAR,0,,0,0,0,0,0,10,67.93743036588937,5,1,-0.6092191257016458,distress,-0.10593965612615994,-0.2625027853644252,0.17421842117359174,0.32201072332183484,3,4.578971825474467,0.9223681971845572,0,1,0,,,,1,0,Clear — no material distress or manipulation signal
AIXI,Information Technology,8147204.0,AVOID,1,insolvency,0,0,0,0,0,100,0,1,0,-125.92506312867576,distress,-46.083257911930744,-35.95209926728781,1.0,-1.93541138204664,1,,0.11434338523901237,1,1,1,7.5452594619915505,operating_cash_flow_negative; cant_service_debt_ebitda_negative; insolvent_from_accumulated_losses; cash_runway_under_18mo; ohlson_high_default_prob; altman_deep_distress; sustained_losses_2y,,0,0,AVOID — bankruptcy / insolvency — over-levered / loss-eroded operating business
AIZ,Financials,12751084544.0,CLEAR,0,,0,0,0,0,0,10,0,4,0,-3.022232005216391,distress,0.1898959818112832,-2.6346732427660107,0.6466680116661281,-0.026958275253750514,0,0.25738746202706436,0.15119640307968507,0,0,0,,,,1,0,Clear — no material distress or manipulation signal
AJG,Financials,55535443968.0,CLEAR,0,,0,0,0,0,0,10,0,4,0,-1.2863510211378029,distress,0.71580541466935,-2.108676919555076,0.2459985534992717,-0.006329676845538096,2,2.844110275689223,0.22931209446784956,0,0,0,,,,1,0,Clear — no material distress or manipulation signal
AKA,Consumer Discretionary,94693304.0,DISTRESSED-RECOVERABLE,0,,0,0,1,0,0,79,0,5,0,-2.224232153036115,distress,0.4794908711908765,-2.7337539877570896,0.7659423022103925,-0.12233799224621958,2,,1.2325171829484225,0,1,0,,,,0,0,Distressed but recoverable — solvent with a turnaround vector
AKAM,Information Technology,21708957696.0,CLEAR,0,,0,0,0,0,0,0,0,4,0,2.8620808024009383,safe,3.0883405761535556,-2.8019145014424796,0.08838308829378065,-0.0976485813990828,3,2.188668917206431,2.3634495688969093,0,0,0,,,,0,0,Clear — no material distress or manipulation signal
AKAN,Materials,8352953.0,AVOID,1,cash_burn,0,0,0,0,0,100,30.15177745461281,4,1,-24.982814109322653,distress,-10.293863037244375,-1.1739289018154877,0.9712213866966152,-0.013807266959992303,3,,1.3889491401480945,0,1,1,11.57275777472669,operating_cash_flow_negative; cash_runway_under_18mo; ohlson_high_default_prob; altman_deep_distress; sustained_losses_2y,,0,0,"AVOID — bankruptcy / cash-burn — pre-profit, dependent on raising more capital"
